11,11,1,1,0,MZ,MZCER046,D_75_C_0_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,9427,1285,1285,8292,1514,0.1416,908,32.6,0.136,3.8,0,0,310,512,313,199,0,0,50,2,33,0,111,0,67,80,15,-99,-99,-99,-99,-99,-99,-99,-99,0,29062,29062,0,0,291166,291166,31.8,19.2,30.1,-99,4.3,2.6,4.1,-99,285.7,84.9,38.9,11.6,157,26.7,15.4,22.3,13.5,380,296.5,491.3,178.8,312.8
12,12,1,1,0,MZ,MZCER046,D_75_C_0_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,7230,954,954,6414,1030,0.1002,952,34.5,0.132,3.6,0,0,135,340,236,103,0,0,47,2,33,0,94,0,73,67,11,-99,-99,-99,-99,-99,-99,-99,-99,0,29072,29072,0,0,291346,291346,54.3,22.3,30.6,-99,7.2,2.9,4,-99,219.1,76.9,28.9,10.1,157,26.7,15.4,22.3,13.5,380,133.1,323.6,87.2,236.4
13,13,1,1,0,MZ,MZCER046,D_100_C_0_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,14122,5093,5093,9175,5933,0.3251,1567,50,0.361,3.5,0,0,971,907,438,469,15,190,110,2,44,0,144,17,60,109,50,-99,-99,-99,-99,-99,-99,-99,-99,0,29022,29022,0,0,290448,290448,15.6,17.4,32.2,-99,5.6,6.3,11.6,-99,321,98.1,115.8,35.4,157,26.7,15.4,22.3,13.5,380,905.2,809.9,372.8,438.5
14,14,1,1,0,MZ,MZCER046,D_100_C_0_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,10156,1342,1342,8975,1575,0.1438,933,33.5,0.132,4.3,0,0,310,512,319,193,0,0,50,2,44,0,122,0,68,88,16,-99,-99,-99,-99,-99,-99,-99,-99,0,29063,29063,0,0,291191,291191,34.3,20.7,31.9,-99,4.5,2.7,4.2,-99,230.8,83.2,30.5,11,157,26.7,15.4,22.3,13.5,380,296.5,491.4,173.1,318.6
15,15,1,1,0,MZ,MZCER046,D_100_C_0_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,7895,1018,1018,7025,1099,0.1029,988,35.8,0.129,4.2,0,0,135,339,241,98,0,0,47,2,44,0,105,0,74,75,12,-99,-99,-99,-99,-99,-99,-99,-99,0,29073,29073,0,0,291368,291368,59.3,24.4,32.8,-99,7.6,3.2,4.2,-99,179.4,75.2,23.1,9.7,157,26.7,15.4,22.3,13.5,380,133.1,323,82.4,240.7
16,16,1,1,0,MZ,MZCER046,D_125_C_0_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,15421,5582,5582,9996,6529,0.3412,1636,51.7,0.362,4,0,0,971,915,456,459,15,191,102,2,56,0,154,17,60,117,55,-99,-99,-99,-99,-99,-99,-99,-99,0,29024,29024,0,0,290479,290479,17,18.9,33.8,-99,6.2,6.8,12.2,-99,275.4,100.1,99.7,36.2,157,26.7,15.4,22.3,13.5,380,905.2,817.6,363,456
17,17,1,1,0,MZ,MZCER046,D_125_C_0_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,10973,1406,1406,9737,1652,0.1462,962,34.5,0.128,4.9,0,0,310,512,323,189,0,0,50,2,56,0,134,0,68,97,17,-99,-99,-99,-99,-99,-99,-99,-99,0,29064,29064,0,0,291204,291204,37,22.3,34,-99,4.7,2.9,4.4,-99,195.9,81.9,25.1,10.5,157,26.7,15.4,22.3,13.5,380,296.5,491.5,168.6,323.2
18,18,1,1,0,MZ,MZCER046,D_125_C_0_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,8572,1042,1042,7687,1132,0.1015,1027,37.2,0.122,4.8,0,0,135,339,244,95,0,0,48,2,56,0,118,0,74,84,13,-99,-99,-99,-99,-99,-99,-99,-99,0,29074,29074,0,0,291374,291374,64.4,26.6,35.2,-99,7.8,3.2,4.3,-99,153.1,72.6,18.6,8.8,157,26.7,15.4,22.3,13.5,380,133.1,322.5,78.9,243.8
19,19,1,1,0,MZ,MZCER046,D_0_C_25_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,11932,4376,4376,7678,5058,0.2916,1501,48.8,0.367,2.5,0,0,971,914,395,519,15,188,106,2,15,0,122,17,59,97,45,-99,-99,-99,-99,-99,-99,-99,-99,0,29020,29020,0,0,290371,290371,13.2,14.6,30.2,-99,4.8,5.4,11.1,-99,795.5,97.8,291.7,35.9,157,26.7,15.4,22.3,13.5,380,905.2,816.6,422.9,394.9
20,20,1,1,0,MZ,MZCER046,D_0_C_25_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,8284,1220,1220,7195,1442,0.1359,898,32,0.147,2.9,0,0,310,512,296,216,0,0,50,2,15,0,94,0,67,69,13,-99,-99,-99,-99,-99,-99,-99,-99,0,29059,29059,0,0,291068,291068,27.9,16.8,28,-99,4.1,2.5,4.1,-99,552.3,88.1,81.3,13,157,26.7,15.4,22.3,13.5,380,296.5,491.7,196,296
21,21,1,1,0,MZ,MZCER046,D_0_C_25_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,6156,868,868,5406,933,0.0933,930,33.8,0.141,2.8,0,0,135,340,221,119,0,0,47,2,15,0,78,0,73,56,10,-99,-99,-99,-99,-99,-99,-99,-99,0,29069,29069,0,0,291225,291225,46.3,19,27.9,-99,6.5,2.7,3.9,-99,410.4,78.9,57.9,11.1,157,26.7,15.4,22.3,13.5,380,133.1,323.5,102.8,220.8
22,22,1,1,0,MZ,MZCER046,D_25_C_25_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,12534,4553,4553,8110,5273,0.3029,1503,48.6,0.363,2.8,0,0,971,911,411,500,15,189,108,2,26,0,129,17,59,100,46,-99,-99,-99,-99,-99,-99,-99,-99,0,29021,29021,0,0,290405,290405,13.8,15.4,30.5,-99,5,5.6,11.1,-99,482.1,97.2,175.1,35.3,157,26.7,15.4,22.3,13.5,380,905.2,812.9,403.4,410.7
23,23,1,1,0,MZ,MZCER046,D_25_C_25_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,9210,1335,1335,8018,1612,0.1473,906,32.4,0.145,3.4,0,0,310,510,314,196,0,0,51,2,26,0,106,0,67,76,15,-99,-99,-99,-99,-99,-99,-99,-99,0,29059,29059,0,0,291113,291113,31.1,18.8,29.3,-99,4.5,2.7,4.2,-99,354.2,86.9,51.3,12.6,157,26.7,15.4,22.3,13.5,380,296.5,489.9,176,314.1
24,24,1,1,0,MZ,MZCER046,D_25_C_25_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,6781,906,906,6004,980,0.0972,933,33.8,0.134,3.3,0,0,135,340,231,108,0,0,47,2,26,0,88,0,73,62,11,-99,-99,-99,-99,-99,-99,-99,-99,0,29071,29071,0,0,291310,291310,50.9,21,29.3,-99,6.8,2.8,3.9,-99,260.8,77.1,34.8,10.3,157,26.7,15.4,22.3,13.5,380,133.1,323.4,92.3,231.2
25,25,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,13605,4905,4905,8840,5702,0.3195,1535,49.2,0.361,3.3,0,0,971,908,431,477,15,190,109,2,37,0,139,17,59,106,49,-99,-99,-99,-99,-99,-99,-99,-99,0,29022,29022,0,0,290439,290439,15,16.8,31.6,-99,5.4,6,11.4,-99,367.7,97.9,132.6,35.3,157,26.7,15.4,22.3,13.5,380,905.2,810.9,381.1,431.1
26,26,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,9672,1288,1288,8538,1519,0.1408,915,32.8,0.133,4,0,0,310,512,315,197,0,0,50,2,37,0,115,0,67,83,15,-99,-99,-99,-99,-99,-99,-99,-99,0,29062,29062,0,0,291176,291176,32.6,19.7,30.7,-99,4.3,2.6,4.1,-99,261.4,84.1,34.8,11.2,157,26.7,15.4,22.3,13.5,380,296.5,491.3,176.5,315.1
27,27,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,7468,962,962,6648,1041,0.0998,964,34.9,0.129,3.9,0,0,135,339,238,101,0,0,47,2,37,0,98,0,73,70,12,-99,-99,-99,-99,-99,-99,-99,-99,0,29072,29072,0,0,291354,291354,56.1,23.1,31.3,-99,7.2,3,4,-99,201.9,76.2,26,9.8,157,26.7,15.4,22.3,13.5,380,133.1,323.2,85.1,238.2
28,28,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,14777,5332,5332,9597,6219,0.3353,1590,50.5,0.361,3.8,0,0,971,906,448,458,15,191,111,2,48,0,149,17,60,113,52,-99,-99,-99,-99,-99,-99,-99,-99,0,29023,29023,0,0,290457,290457,16.3,18.3,33,-99,5.9,6.6,11.9,-99,307.9,99.2,111.1,35.8,157,26.7,15.4,22.3,13.5,380,905.2,808.6,362,448
29,29,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,10393,1348,1348,9209,1584,0.1431,942,33.8,0.13,4.5,0,0,310,512,320,192,0,0,50,2,48,0,126,0,68,91,16,-99,-99,-99,-99,-99,-99,-99,-99,0,29063,29063,0,0,291196,291196,35.1,21.2,32.5,-99,4.5,2.7,4.2,-99,216.5,82.5,28.1,10.7,157,26.7,15.4,22.3,13.5,380,296.5,491.4,171.5,320.1
30,30,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,8115,1023,1023,7244,1107,0.1025,998,36.1,0.126,4.4,0,0,135,339,242,97,0,0,47,2,48,0,109,0,74,77,13,-99,-99,-99,-99,-99,-99,-99,-99,0,29073,29073,0,0,291371,291371,61,25.1,33.5,-99,7.7,3.2,4.2,-99,169.1,74.5,21.3,9.4,157,26.7,15.4,22.3,13.5,380,133.1,323,81.2,241.9
31,31,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,15997,5832,5832,10326,6817,0.3514,1660,52.2,0.365,4.2,0,0,971,914,462,452,15,191,103,2,59,0,158,17,60,121,57,-99,-99,-99,-99,-99,-99,-99,-99,0,29024,29024,0,0,290483,290483,17.7,19.6,34.6,-99,6.4,7.1,12.6,-99,271.1,101.2,98.8,36.9,157,26.7,15.4,22.3,13.5,380,905.2,816.4,355.8,462.1
32,32,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,11198,1454,1454,9918,1703,0.1501,968,34.8,0.13,5.1,0,0,310,512,324,188,0,0,50,2,59,0,137,0,68,99,18,-99,-99,-99,-99,-99,-99,-99,-99,0,29064,29064,0,0,291205,291205,37.8,22.8,34.6,-99,4.9,3,4.5,-99,189.8,81.7,24.6,10.6,157,26.7,15.4,22.3,13.5,380,296.5,491.5,167.8,324
33,33,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,8707,1049,1049,7818,1140,0.101,1039,37.6,0.121,5,0,0,135,339,244,94,0,0,48,2,59,0,120,0,74,86,13,-99,-99,-99,-99,-99,-99,-99,-99,0,29074,29074,0,0,291375,291375,65.4,27,35.6,-99,7.9,3.3,4.3,-99,147.6,72.6,17.8,8.7,157,26.7,15.4,22.3,13.5,380,133.1,322.5,78.3,244.3
34,34,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,17226,6142,6142,11253,7240,0.3513,1748,54.4,0.357,4.7,0,0,971,911,476,435,15,191,105,2,71,0,169,17,60,129,60,-99,-99,-99,-99,-99,-99,-99,-99,0,29024,29024,0,0,290490,290490,19,21.2,36.2,-99,6.8,7.5,12.9,-99,242.6,101.9,86.5,36.3,157,26.7,15.4,22.3,13.5,380,905.2,813.7,339.3,476.1
35,35,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,11991,1527,1527,10647,1789,0.1526,1001,35.9,0.127,5.7,0,0,310,512,327,185,0,0,50,2,71,0,149,0,68,109,19,-99,-99,-99,-99,-99,-99,-99,-99,0,29064,29064,0,0,291207,291207,40.4,24.4,36.7,-99,5.2,3.1,4.7,-99,168.9,80.5,21.5,10.2,157,26.7,15.4,22.3,13.5,380,296.5,491.5,164.8,327
36,36,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,9375,1128,1128,8416,1224,0.1038,1086,39.3,0.12,5.5,0,0,135,338,246,92,0,0,48,2,71,0,132,0,74,95,15,-99,-99,-99,-99,-99,-99,-99,-99,0,29075,29075,0,0,291374,291374,70.4,29.1,38.1,-99,8.5,3.5,4.6,-99,132,71,15.9,8.5,157,26.7,15.4,22.3,13.5,380,133.1,322,76.1,246
37,37,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,13948,5047,5047,9043,5868,0.3249,1553,49.7,0.362,3.4,0,0,971,909,431,478,15,190,109,2,31,0,138,17,59,108,50,-99,-99,-99,-99,-99,-99,-99,-99,0,29021,29021,0,0,290409,290409,15.4,17.2,32.4,-99,5.6,6.2,11.7,-99,449.9,101.1,162.8,36.6,157,26.7,15.4,22.3,13.5,380,905.2,811.3,381.9,430.6
38,38,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,9461,1283,1283,8327,1519,0.1414,908,32.6,0.136,3.8,0,0,310,512,309,203,0,0,50,2,31,0,110,0,67,81,15,-99,-99,-99,-99,-99,-99,-99,-99,0,29061,29061,0,0,291132,291132,31.9,19.2,30.6,-99,4.3,2.6,4.1,-99,305.2,86,41.4,11.7,157,26.7,15.4,22.3,13.5,380,296.5,491.7,182.5,309.5
39,39,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,7279,965,965,6450,1043,0.1003,962,34.8,0.133,3.6,0,0,135,339,232,107,0,0,47,2,31,0,94,0,73,68,12,-99,-99,-99,-99,-99,-99,-99,-99,0,29071,29071,0,0,291288,291288,54.7,22.5,31.3,-99,7.3,3,4.2,-99,234.8,77.4,31.1,10.3,157,26.7,15.4,22.3,13.5,380,133.1,323.1,91,232.2
40,40,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,14556,5281,5281,9423,6147,0.3351,1576,50.2,0.363,3.7,0,0,971,907,442,465,15,191,110,2,42,0,146,17,59,112,52,-99,-99,-99,-99,-99,-99,-99,-99,0,29022,29022,0,0,290439,290439,16.1,18,32.9,-99,5.8,6.5,11.9,-99,346.6,99.7,125.7,36.2,157,26.7,15.4,22.3,13.5,380,905.2,809.5,368.7,442.2
41,41,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,10314,1381,1381,9092,1675,0.1487,929,33.3,0.134,4.3,0,0,310,511,324,187,0,0,51,2,42,0,121,0,67,88,16,-99,-99,-99,-99,-99,-99,-99,-99,0,29061,29061,0,0,291157,291157,34.8,21,31.8,-99,4.7,2.8,4.3,-99,245.6,85.2,32.9,11.4,157,26.7,15.4,22.3,13.5,380,296.5,490,166.5,323.8
42,42,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,7826,1011,1011,6960,1094,0.1036,976,35.3,0.129,4.1,0,0,135,339,239,100,0,0,47,2,42,0,104,0,73,73,12,-99,-99,-99,-99,-99,-99,-99,-99,0,29072,29072,0,0,291349,291349,58.8,24.2,32.7,-99,7.6,3.1,4.2,-99,186.3,75.2,24.1,9.7,157,26.7,15.4,22.3,13.5,380,133.1,323,84.2,239
43,43,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,15583,5654,5654,10086,6607,0.3463,1633,51.5,0.363,4.1,0,0,971,915,458,457,15,191,102,2,53,0,155,17,59,118,55,-99,-99,-99,-99,-99,-99,-99,-99,0,29024,29024,0,0,290477,290477,17.2,19.1,34,-99,6.2,6.9,12.4,-99,294,100.5,106.7,36.5,157,26.7,15.4,22.3,13.5,380,905.2,817.2,361,457.7
44,44,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,10774,1399,1399,9544,1642,0.1467,953,34.2,0.13,4.8,0,0,310,512,322,190,0,0,50,2,53,0,131,0,68,95,17,-99,-99,-99,-99,-99,-99,-99,-99,0,29063,29063,0,0,291202,291202,36.3,21.9,33.5,-99,4.7,2.8,4.3,-99,203.3,82.2,26.4,10.7,157,26.7,15.4,22.3,13.5,380,296.5,491.4,169.6,322.1
45,45,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,8431,1031,1031,7555,1119,0.1021,1010,36.5,0.122,4.7,0,0,135,339,243,96,0,0,48,2,53,0,114,0,74,81,13,-99,-99,-99,-99,-99,-99,-99,-99,0,29073,29073,0,0,291370,291370,63.3,26.1,34.7,-99,7.7,3.2,4.2,-99,159.1,74,19.5,9,157,26.7,15.4,22.3,13.5,380,133.1,322.8,79.7,243.3
46,46,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,16751,5994,5994,10923,7045,0.3514,1706,53.4,0.358,4.6,0,0,971,912,471,441,15,192,104,2,64,0,165,17,60,126,59,-99,-99,-99,-99,-99,-99,-99,-99,0,29024,29024,0,0,290487,290487,18.5,20.6,35.6,-99,6.6,7.4,12.7,-99,261.7,101.5,93.7,36.3,157,26.7,15.4,22.3,13.5,380,905.2,814.7,345.1,471.2
47,47,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,11512,1466,1466,10224,1720,0.1493,982,35.2,0.127,5.3,0,0,310,512,325,187,0,0,50,2,64,0,142,0,68,104,18,-99,-99,-99,-99,-99,-99,-99,-99,0,29064,29064,0,0,291207,291207,38.8,23.4,35.4,-99,4.9,3,4.5,-99,179.9,81.1,22.9,10.3,157,26.7,15.4,22.3,13.5,380,296.5,491.5,166.5,325.3
48,48,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,9037,1106,1106,8095,1199,0.1048,1056,38.2,0.122,5.2,0,0,135,338,245,93,0,0,48,2,64,0,125,0,74,90,14,-99,-99,-99,-99,-99,-99,-99,-99,0,29074,29074,0,0,291373,291373,67.9,28,36.9,-99,8.3,3.4,4.5,-99,141.2,72.3,17.3,8.8,157,26.7,15.4,22.3,13.5,380,133.1,322.3,77.2,245.1
49,49,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,17872,6292,6292,11755,7448,0.3512,1792,55.5,0.352,5,0,0,971,910,483,427,15,192,107,2,75,0,174,17,60,134,62,-99,-99,-99,-99,-99,-99,-99,-99,0,29024,29024,0,0,290492,290492,19.7,22,37,-99,7,7.7,13,-99,238.3,102.7,83.9,36.2,157,26.7,15.4,22.3,13.5,380,905.2,812.4,331.1,483
50,50,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W2,1,KERO0901,KENY000560,2009060,2009074,2009081,2009181,2009231,2009231,-99,12253,1535,1535,10904,1805,0.152,1010,36.2,0.125,5.8,0,0,310,512,328,184,0,0,50,2,75,0,153,0,68,112,20,-99,-99,-99,-99,-99,-99,-99,-99,0,29065,29065,0,0,291207,291207,41.3,24.9,37.4,-99,5.2,3.1,4.7,-99,163.4,80.1,20.5,10,157,26.7,15.4,22.3,13.5,380,296.5,491.5,163.9,327.9
51,51,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W3,1,KERO0801,KENY000560,2008061,2008075,2008082,2008181,2008232,2008232,-99,9563,1141,1141,8594,1238,0.1033,1105,39.9,0.119,5.7,0,0,135,338,246,92,0,0,49,2,75,0,137,0,74,99,15,-99,-99,-99,-99,-99,-99,-99,-99,0,29075,29075,0,0,291371,291371,71.8,29.7,38.8,-99,8.6,3.5,4.6,-99,127.5,69.8,15.2,8.3,157,26.7,15.4,22.3,13.5,380,133.1,321.8,75.5,246.4
52,52,1,1,0,MZ,MZCER046,D_125_C_50_L_0_W1,1,KERO1001,KENY000560,2010060,2010074,2010081,2010181,2010231,2010231,-99,19151,6646,6646,12688,7920,0.351,1893,58,0.347,5.4,0,0,971,908,495,413,15,192,109,2,87,0,185,18,60,143,65,-99,-99,-99,-99,-99,-99,-99,-99,0,29025,29025,0,0,290494,290494,21.2,23.6,38.7,-99,7.3,8.2,13.4,-99,220.1,103.5,76.4,35.9,157,26.7,15.4,22.3,13.5,380,905.2,810.2,317.3,494.7
