11,11,1,1,0,MZ,MZCER046,D_75_C_0_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,9802,1266,1266,8693,1460,0.1331,951,34.3,0.129,4.1,0,0,310,506,313,193,0,0,46,2,33,0,122,0,77,88,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28124,28124,0,0,281803,281803,33.1,20.2,31.3,-99,4.3,2.6,4,-99,297,80.3,38.4,10.4,157,26.7,15.4,22.3,13.5,380,296.5,486.3,173.6,313
12,12,1,1,0,MZ,MZCER046,D_75_C_0_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,7337,885,885,6594,955,0.0874,1013,36.8,0.121,3.9,0,0,135,333,235,98,0,0,44,2,33,0,102,0,84,72,11,-99,-99,-99,-99,-99,-99,-99,-99,0,28135,28135,0,0,281985,281985,55.1,23.1,31.2,-99,6.6,2.8,3.8,-99,222.3,71.9,26.8,8.7,157,26.7,15.4,22.3,13.5,380,133.1,317.6,82.6,235.1
13,13,1,1,0,MZ,MZCER046,D_100_C_0_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,15648,5884,5884,9917,6869,0.3407,1727,54.3,0.376,3.7,0,0,971,906,454,451,14,192,102,2,44,0,159,22,67,122,59,-99,-99,-99,-99,-99,-99,-99,-99,0,28079,28079,0,0,281023,281023,17.3,19.4,34.5,-99,6.5,7.3,13,-99,355.6,98.4,133.7,37,157,26.7,15.4,22.3,13.5,380,905.2,808,355.4,454.1
14,14,1,1,0,MZ,MZCER046,D_100_C_0_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,10555,1323,1323,9398,1531,0.1358,974,35.1,0.125,4.6,0,0,310,506,318,189,0,0,46,2,44,0,133,0,77,96,16,-99,-99,-99,-99,-99,-99,-99,-99,0,28125,28125,0,0,281820,281820,35.6,21.7,33.2,-99,4.5,2.7,4.2,-99,239.9,79.4,30.1,9.9,157,26.7,15.4,22.3,13.5,380,296.5,486.4,169,317.8
15,15,1,1,0,MZ,MZCER046,D_100_C_0_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,8096,988,988,7260,1065,0.0952,1038,37.7,0.122,4.5,0,0,135,333,239,94,0,0,44,2,44,0,113,0,85,81,13,-99,-99,-99,-99,-99,-99,-99,-99,0,28136,28136,0,0,281995,281995,60.8,25.5,33.9,-99,7.4,3.1,4.1,-99,184,71.6,22.5,8.7,157,26.7,15.4,22.3,13.5,380,133.1,317.1,78.7,238.5
16,16,1,1,0,MZ,MZCER046,D_125_C_0_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,16945,6328,6328,10780,7424,0.3508,1804,56.2,0.373,4.2,0,0,971,913,470,443,14,192,95,2,56,0,169,22,67,130,64,-99,-99,-99,-99,-99,-99,-99,-99,0,28080,28080,0,0,281052,281052,18.7,20.8,36.1,-99,7,7.8,13.5,-99,302.6,100.3,113,37.4,157,26.7,15.4,22.3,13.5,380,905.2,815,346.9,469.8
17,17,1,1,0,MZ,MZCER046,D_125_C_0_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,11283,1346,1346,10114,1561,0.1341,1003,36.1,0.119,5.2,0,0,310,506,322,185,0,0,46,2,56,0,144,0,77,106,17,-99,-99,-99,-99,-99,-99,-99,-99,0,28126,28126,0,0,281827,281827,38.1,23.2,35.1,-99,4.5,2.8,4.2,-99,201.5,78.4,24,9.3,157,26.7,15.4,22.3,13.5,380,296.5,486.5,165.2,321.6
18,18,1,1,0,MZ,MZCER046,D_125_C_0_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,8690,1019,1019,7833,1100,0.0936,1088,39.5,0.117,5.1,0,0,135,332,241,91,0,0,45,2,56,0,126,0,85,90,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28137,28137,0,0,282001,282001,65.3,27.5,36.1,-99,7.7,3.2,4.2,-99,155.2,69,18.2,8.1,157,26.7,15.4,22.3,13.5,380,133.1,316.5,75.7,240.9
19,19,1,1,0,MZ,MZCER046,D_0_C_25_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,13296,5045,5045,8380,5852,0.3079,1639,52.5,0.379,2.8,0,0,971,911,414,497,13,190,99,2,15,0,137,21,65,108,52,-99,-99,-99,-99,-99,-99,-99,-99,0,28077,28077,0,0,280959,280959,14.7,16.3,32.1,-99,5.6,6.2,12.2,-99,886.4,97,336.3,36.8,157,26.7,15.4,22.3,13.5,380,905.2,813.8,401.2,413.9
20,20,1,1,0,MZ,MZCER046,D_0_C_25_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,8582,1131,1131,7589,1315,0.1228,921,33.2,0.132,3.2,0,0,310,507,299,208,0,0,46,2,15,0,105,0,77,76,13,-99,-99,-99,-99,-99,-99,-99,-99,0,28122,28122,0,0,281729,281729,28.9,17.6,28.7,-99,3.8,2.3,3.8,-99,572.1,81.7,75.4,10.8,157,26.7,15.4,22.3,13.5,380,296.5,486.6,187.9,299.1
21,21,1,1,0,MZ,MZCER046,D_0_C_25_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,6300,833,833,5590,894,0.0847,983,35.8,0.132,3,0,0,135,333,222,112,0,0,44,2,15,0,85,0,84,61,10,-99,-99,-99,-99,-99,-99,-99,-99,0,28133,28133,0,0,281894,281894,47.3,19.8,28.4,-99,6.3,2.6,3.8,-99,420,74.1,55.5,9.8,157,26.7,15.4,22.3,13.5,380,133.1,317.9,96.3,221.7
22,22,1,1,0,MZ,MZCER046,D_25_C_25_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,13991,5262,5262,8867,6117,0.3189,1650,52.6,0.376,3.1,0,0,971,909,429,479,14,191,100,2,26,0,144,21,66,112,54,-99,-99,-99,-99,-99,-99,-99,-99,0,28078,28078,0,0,280990,280990,15.5,17.2,32.6,-99,5.8,6.5,12.3,-99,538.1,97.2,202.4,36.5,157,26.7,15.4,22.3,13.5,380,905.2,811.3,383.2,429.5
23,23,1,1,0,MZ,MZCER046,D_25_C_25_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,9278,1217,1217,8210,1404,0.13,936,33.7,0.131,3.7,0,0,310,506,309,198,0,0,46,2,26,0,114,0,77,83,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28124,28124,0,0,281784,281784,31.3,19.1,30.1,-99,4.1,2.5,3.9,-99,356.8,81.4,46.8,10.7,157,26.7,15.4,22.3,13.5,380,296.5,486.3,178.1,308.6
24,24,1,1,0,MZ,MZCER046,D_25_C_25_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,6923,876,876,6182,942,0.0882,993,36.1,0.127,3.6,0,0,135,333,231,102,0,0,44,2,26,0,95,0,84,67,11,-99,-99,-99,-99,-99,-99,-99,-99,0,28135,28135,0,0,281963,281963,52,21.8,29.9,-99,6.6,2.8,3.8,-99,266.3,72.9,33.7,9.2,157,26.7,15.4,22.3,13.5,380,133.1,317.9,86.7,231.3
25,25,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,15111,5663,5663,9596,6602,0.3348,1692,53.5,0.375,3.6,0,0,971,906,448,459,14,192,102,2,37,0,154,22,66,118,57,-99,-99,-99,-99,-99,-99,-99,-99,0,28079,28079,0,0,281017,281017,16.7,18.7,33.8,-99,6.3,7,12.7,-99,408.4,98.1,153.1,36.8,157,26.7,15.4,22.3,13.5,380,905.2,808.7,362.5,447.6
26,26,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,10027,1271,1271,8915,1468,0.1325,960,34.6,0.127,4.3,0,0,310,506,315,191,0,0,46,2,37,0,125,0,77,91,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28125,28125,0,0,281810,281810,33.8,20.6,31.8,-99,4.3,2.6,4,-99,271,80.2,34.4,10.2,157,26.7,15.4,22.3,13.5,380,296.5,486.3,171.8,314.8
27,27,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,7652,930,930,6868,1004,0.0917,1014,36.8,0.122,4.1,0,0,135,333,236,96,0,0,44,2,37,0,106,0,85,75,12,-99,-99,-99,-99,-99,-99,-99,-99,0,28136,28136,0,0,281988,281988,57.5,24.1,32.4,-99,7,2.9,3.9,-99,206.8,72.2,25.1,8.8,157,26.7,15.4,22.3,13.5,380,133.1,317.4,81,236.4
28,28,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,16211,6066,6066,10303,7099,0.3458,1754,54.9,0.374,4,0,0,971,914,462,452,14,192,94,2,48,0,163,22,66,125,61,-99,-99,-99,-99,-99,-99,-99,-99,0,28080,28080,0,0,281047,281047,17.9,19.9,35.1,-99,6.7,7.4,13.1,-99,337.7,99.5,126.4,37.2,157,26.7,15.4,22.3,13.5,380,905.2,816.4,355.6,462.3
29,29,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,10837,1371,1371,9635,1582,0.1396,983,35.4,0.127,4.8,0,0,310,506,319,187,0,0,46,2,48,0,136,0,77,99,17,-99,-99,-99,-99,-99,-99,-99,-99,0,28125,28125,0,0,281823,281823,36.5,22.3,34,-99,4.6,2.8,4.3,-99,225.8,79.7,28.6,10.1,157,26.7,15.4,22.3,13.5,380,296.5,486.4,167.6,319.2
30,30,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,8278,1000,1000,7433,1078,0.0947,1056,38.3,0.121,4.6,0,0,135,332,239,93,0,0,45,2,48,0,117,0,85,84,13,-99,-99,-99,-99,-99,-99,-99,-99,0,28136,28136,0,0,281997,281997,62.2,26.1,34.6,-99,7.5,3.2,4.2,-99,172.4,70.7,20.8,8.5,157,26.7,15.4,22.3,13.5,380,133.1,316.8,77.6,239.3
31,31,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,17405,6420,6420,11151,7556,0.3508,1830,56.8,0.369,4.5,0,0,971,911,475,436,14,193,96,2,59,0,173,22,66,133,65,-99,-99,-99,-99,-99,-99,-99,-99,0,28081,28081,0,0,281054,281054,19.2,21.4,36.6,-99,7.1,7.9,13.5,-99,295,100.6,108.8,37.1,157,26.7,15.4,22.3,13.5,380,905.2,814,340.4,475.3
32,32,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,11503,1395,1395,10288,1613,0.1381,1010,36.4,0.121,5.4,0,0,310,506,322,184,0,0,46,2,59,0,147,0,77,108,18,-99,-99,-99,-99,-99,-99,-99,-99,0,28126,28126,0,0,281828,281828,38.8,23.6,35.7,-99,4.7,2.9,4.3,-99,195,78.3,23.6,9.5,157,26.7,15.4,22.3,13.5,380,296.5,486.4,164.5,322.3
33,33,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,8825,1024,1024,7964,1107,0.0933,1098,39.8,0.116,5.2,0,0,135,332,241,90,0,0,45,2,59,0,128,0,85,92,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28137,28137,0,0,282001,282001,66.3,27.9,36.5,-99,7.7,3.2,4.2,-99,149.6,68.9,17.4,8,157,26.7,15.4,22.3,13.5,380,133.1,316.5,75.1,241.5
34,34,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,18641,6749,6749,12067,8002,0.3506,1925,59.1,0.362,4.9,0,0,971,909,488,421,14,193,98,2,71,0,184,22,67,142,68,-99,-99,-99,-99,-99,-99,-99,-99,0,28081,28081,0,0,281059,281059,20.6,23,38.2,-99,7.5,8.3,13.8,-99,262.5,101.3,95.1,36.7,157,26.7,15.4,22.3,13.5,380,905.2,811.5,325.3,488.1
35,35,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,12287,1467,1467,11008,1700,0.1409,1042,37.5,0.119,5.9,0,0,310,506,325,181,0,0,46,2,71,0,159,0,77,118,19,-99,-99,-99,-99,-99,-99,-99,-99,0,28127,28127,0,0,281827,281827,41.4,25.3,37.8,-99,4.9,3,4.5,-99,173.1,77.3,20.7,9.2,157,26.7,15.4,22.3,13.5,380,296.5,486.4,161.8,324.9
36,36,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,9331,1060,1060,8442,1144,0.0915,1158,42,0.114,5.8,0,0,135,331,243,89,0,0,45,2,71,0,140,0,85,101,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28138,28138,0,0,281983,281983,70.1,29.5,38.4,-99,8,3.4,4.4,-99,131.4,66.6,14.9,7.6,157,26.7,15.4,22.3,13.5,380,133.1,316,73.3,242.9
37,37,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,15231,5704,5704,9675,6655,0.335,1703,53.7,0.374,3.6,0,0,971,907,446,461,14,192,101,2,31,0,153,21,66,120,58,-99,-99,-99,-99,-99,-99,-99,-99,0,28078,28078,0,0,280991,280991,16.8,18.8,34.2,-99,6.3,7,12.8,-99,491.3,99.5,184,37.3,157,26.7,15.4,22.3,13.5,380,905.2,809.3,365,445.7
38,38,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,9697,1224,1224,8627,1416,0.1288,950,34.3,0.126,4,0,0,310,507,310,196,0,0,46,2,31,0,120,0,77,88,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28124,28124,0,0,281782,281782,32.7,19.9,31.2,-99,4.1,2.5,3.9,-99,312.8,80.8,39.5,10.2,157,26.7,15.4,22.3,13.5,380,296.5,486.6,176.5,310.3
39,39,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,7409,926,926,6623,997,0.0921,1005,36.5,0.125,3.9,0,0,135,333,232,101,0,0,44,2,31,0,101,0,84,72,12,-99,-99,-99,-99,-99,-99,-99,-99,0,28135,28135,0,0,281945,281945,55.7,23.3,32,-99,7,2.9,4,-99,239,73.4,29.9,9.2,157,26.7,15.4,22.3,13.5,380,133.1,317.6,86,231.7
40,40,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,15964,5998,5998,10120,7006,0.3457,1735,54.5,0.376,3.9,0,0,971,915,457,458,14,192,93,2,42,0,160,22,65,124,60,-99,-99,-99,-99,-99,-99,-99,-99,0,28080,28080,0,0,281033,281033,17.6,19.5,34.9,-99,6.6,7.3,13.1,-99,380.1,99.8,142.8,37.5,157,26.7,15.4,22.3,13.5,380,905.2,817.4,361.5,457.4
41,41,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,10386,1319,1319,9231,1521,0.1361,969,34.9,0.127,4.5,0,0,310,506,317,190,0,0,46,2,42,0,130,0,77,94,16,-99,-99,-99,-99,-99,-99,-99,-99,0,28125,28125,0,0,281818,281818,35,21.3,32.8,-99,4.4,2.7,4.2,-99,247.3,79.9,31.4,10.1,157,26.7,15.4,22.3,13.5,380,296.5,486.5,170.2,316.6
42,42,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,7908,939,939,7118,1015,0.091,1032,37.5,0.119,4.4,0,0,135,333,237,95,0,0,44,2,42,0,111,0,85,79,12,-99,-99,-99,-99,-99,-99,-99,-99,0,28136,28136,0,0,281987,281987,59.4,24.9,33.3,-99,7.1,3,4,-99,188.3,71.2,22.4,8.5,157,26.7,15.4,22.3,13.5,380,133.1,317.2,80.1,237.2
43,43,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,17043,6313,6313,10894,7415,0.3508,1799,56,0.37,4.4,0,0,971,912,472,441,14,193,95,2,53,0,170,22,66,131,63,-99,-99,-99,-99,-99,-99,-99,-99,0,28080,28080,0,0,281050,281050,18.8,20.9,36.1,-99,7,7.7,13.4,-99,321.6,100.3,119.1,37.1,157,26.7,15.4,22.3,13.5,380,905.2,814.7,344.8,471.5
44,44,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,11130,1383,1383,9921,1595,0.1389,996,35.9,0.124,5.1,0,0,310,506,321,186,0,0,46,2,53,0,141,0,77,103,17,-99,-99,-99,-99,-99,-99,-99,-99,0,28126,28126,0,0,281828,281828,37.5,22.9,34.7,-99,4.7,2.8,4.3,-99,210,78.9,26.1,9.8,157,26.7,15.4,22.3,13.5,380,296.5,486.4,166,320.7
45,45,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,8564,1009,1009,7715,1091,0.0942,1071,38.8,0.118,4.9,0,0,135,332,240,92,0,0,45,2,53,0,122,0,85,88,13,-99,-99,-99,-99,-99,-99,-99,-99,0,28137,28137,0,0,281997,281997,64.3,27.1,35.6,-99,7.6,3.2,4.2,-99,161.6,70.2,19,8.3,157,26.7,15.4,22.3,13.5,380,133.1,316.5,76.3,240.3
46,46,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,18152,6594,6594,11730,7798,0.3507,1880,58,0.363,4.8,0,0,971,910,484,426,14,193,97,2,64,0,179,22,66,139,66,-99,-99,-99,-99,-99,-99,-99,-99,0,28081,28081,0,0,281057,281057,20.1,22.3,37.5,-99,7.3,8.1,13.6,-99,283.6,101.4,103,36.8,157,26.7,15.4,22.3,13.5,380,905.2,812.4,330.5,483.6
47,47,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,11797,1407,1407,10572,1629,0.1374,1024,36.9,0.119,5.6,0,0,310,506,323,183,0,0,46,2,64,0,152,0,77,112,18,-99,-99,-99,-99,-99,-99,-99,-99,0,28126,28126,0,0,281829,281829,39.8,24.3,36.5,-99,4.7,2.9,4.3,-99,184.3,77.6,22,9.3,157,26.7,15.4,22.3,13.5,380,296.5,486.4,163.2,323.5
48,48,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,9061,1036,1036,8192,1120,0.0927,1118,40.6,0.114,5.4,0,0,135,332,242,90,0,0,45,2,64,0,133,0,85,96,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28137,28137,0,0,281994,281994,68.1,28.6,37.4,-99,7.8,3.3,4.3,-99,141.6,68.1,16.2,7.8,157,26.7,15.4,22.3,13.5,380,133.1,316.3,74.3,242.1
49,49,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,19314,6911,6911,12583,8224,0.3506,1971,60.2,0.358,5.2,0,0,971,908,494,413,14,193,99,2,75,0,189,22,67,147,70,-99,-99,-99,-99,-99,-99,-99,-99,0,28081,28081,0,0,281060,281060,21.3,23.8,39.1,-99,7.6,8.5,14,-99,257.5,102.2,92.1,36.6,157,26.7,15.4,22.3,13.5,380,905.2,810.3,317.7,494.5
50,50,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W2,1,KERO0901,KENY000555,2009060,2009074,2009081,2009181,2009231,2009231,-99,12518,1479,1479,11230,1715,0.1404,1053,37.9,0.118,6.1,0,0,310,506,326,181,0,0,46,2,75,0,163,0,77,121,20,-99,-99,-99,-99,-99,-99,-99,-99,0,28127,28127,0,0,281826,281826,42.2,25.7,38.4,-99,5,3,4.5,-99,166.9,76.8,19.7,9.1,157,26.7,15.4,22.3,13.5,380,296.5,486.3,160.9,325.7
51,51,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W3,1,KERO0801,KENY000555,2008061,2008075,2008082,2008181,2008232,2008232,-99,9507,1071,1071,8610,1156,0.0911,1176,42.6,0.113,5.9,0,0,135,331,243,88,0,0,46,2,75,0,144,0,85,105,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28138,28138,0,0,281976,281976,71.4,30.1,39.1,-99,8,3.4,4.4,-99,126.8,66,14.3,7.4,157,26.7,15.4,22.3,13.5,380,133.1,315.9,72.8,243.3
52,52,1,1,0,MZ,MZCER046,D_125_C_50_L_0_W1,1,KERO1001,KENY000555,2010060,2010074,2010081,2010181,2010231,2010231,-99,20579,7282,7282,13485,8717,0.3504,2078,62.9,0.354,5.7,0,0,971,906,505,400,14,193,101,2,87,0,200,22,67,156,74,-99,-99,-99,-99,-99,-99,-99,-99,0,28081,28081,0,0,281060,281060,22.7,25.5,40.7,-99,8,9,14.4,-99,236.5,102.9,83.7,36.4,157,26.7,15.4,22.3,13.5,380,905.2,808.2,305.1,505.3
