26,26,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,9545,1254,1254,8445,1469,0.1393,900,32.4,0.131,4,0,0,310,507,314,193,0,0,48,2,37,0,113,0,67,81,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28727,28727,0,0,287826,287826,32.2,19.6,30.4,-99,4.2,2.6,4,-99,258,84.5,33.9,11.1,157,26.7,15.4,22.3,13.5,380,296.5,487.5,173.9,314
27,27,1,1,0,MZ,MZCER046,D_50_C_25_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,7343,931,931,6553,1001,0.0977,953,34.6,0.127,3.9,0,0,135,334,238,96,0,0,46,2,37,0,97,0,73,68,11,-99,-99,-99,-99,-99,-99,-99,-99,0,28737,28737,0,0,288003,288003,55.2,23,30.9,-99,7,2.9,3.9,-99,198.4,75.7,25.2,9.6,157,26.7,15.4,22.3,13.5,380,133.1,318.9,81.1,238
28,28,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,14565,5215,5215,9501,6077,0.3352,1556,49.6,0.358,3.8,0,0,971,908,446,462,12,194,103,2,48,0,146,19,59,111,51,-99,-99,-99,-99,-99,-99,-99,-99,0,28688,28688,0,0,287119,287119,16.1,18,32.7,-99,5.8,6.4,11.7,-99,303.4,99.8,108.6,35.7,157,26.7,15.4,22.3,13.5,380,905.2,810.6,365.9,446
29,29,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,10267,1315,1315,9115,1535,0.1417,928,33.4,0.128,4.5,0,0,310,507,319,188,0,0,48,2,48,0,124,0,67,90,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28728,28728,0,0,287846,287846,34.6,21.1,32.2,-99,4.4,2.7,4.1,-99,213.9,82.8,27.4,10.6,157,26.7,15.4,22.3,13.5,380,296.5,487.7,168.9,319.1
30,30,1,1,0,MZ,MZCER046,D_75_C_25_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,7935,949,949,7137,1024,0.0962,986,35.8,0.12,4.4,0,0,135,334,242,92,0,0,46,2,48,0,107,0,74,76,12,-99,-99,-99,-99,-99,-99,-99,-99,0,28738,28738,0,0,288021,288021,59.6,24.9,32.8,-99,7.1,3,3.9,-99,165.3,74.2,19.8,8.9,157,26.7,15.4,22.3,13.5,380,133.1,318.6,77.1,241.6
31,31,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,15669,5628,5628,10201,6586,0.3464,1625,51.3,0.359,4.2,0,0,971,915,460,454,12,194,96,2,59,0,155,19,59,118,55,-99,-99,-99,-99,-99,-99,-99,-99,0,28690,28690,0,0,287144,287144,17.3,19.2,34,-99,6.2,6.9,12.2,-99,265.6,101.1,95.4,36.3,157,26.7,15.4,22.3,13.5,380,905.2,817.1,358.3,460.2
32,32,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,10999,1379,1379,9793,1606,0.1444,955,34.4,0.125,5.1,0,0,310,507,323,185,0,0,48,2,59,0,135,0,68,98,17,-99,-99,-99,-99,-99,-99,-99,-99,0,28729,28729,0,0,287856,287856,37.1,22.6,34.1,-99,4.7,2.8,4.3,-99,186.4,81.5,23.4,10.2,157,26.7,15.4,22.3,13.5,380,296.5,487.8,165.3,322.8
33,33,1,1,0,MZ,MZCER046,D_100_C_25_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,8577,1017,1017,7720,1098,0.0991,1027,37.3,0.119,4.9,0,0,135,333,244,89,0,0,47,2,59,0,119,0,74,85,13,-99,-99,-99,-99,-99,-99,-99,-99,0,28739,28739,0,0,288026,288026,64.4,27,35.1,-99,7.6,3.2,4.2,-99,145.4,72.1,17.2,8.5,157,26.7,15.4,22.3,13.5,380,133.1,318.2,74.2,244
34,34,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,17001,6020,6020,11149,7090,0.3514,1713,53.5,0.354,4.7,0,0,971,912,474,438,12,194,99,2,71,0,166,19,59,127,59,-99,-99,-99,-99,-99,-99,-99,-99,0,28690,28690,0,0,287150,287150,18.8,20.9,35.9,-99,6.7,7.4,12.7,-99,239.4,102.4,84.8,36.3,157,26.7,15.4,22.3,13.5,380,905.2,814.4,341.8,474.2
35,35,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,11808,1449,1449,10542,1693,0.147,986,35.5,0.123,5.6,0,0,310,507,326,182,0,0,48,2,71,0,147,0,68,108,18,-99,-99,-99,-99,-99,-99,-99,-99,0,28729,28729,0,0,287858,287858,39.8,24.2,36.2,-99,4.9,3,4.4,-99,166.3,80.3,20.4,9.9,157,26.7,15.4,22.3,13.5,380,296.5,487.8,162.3,325.8
36,36,1,1,0,MZ,MZCER046,D_125_C_25_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,9171,1050,1050,8289,1136,0.0976,1076,39,0.115,5.5,0,0,135,333,246,87,0,0,47,2,71,0,131,0,74,94,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28740,28740,0,0,288024,288024,68.9,28.9,37.3,-99,7.9,3.3,4.3,-99,129.2,70,14.8,8,157,26.7,15.4,22.3,13.5,380,133.1,317.8,72.1,245.8
37,37,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,13722,4926,4926,8937,5719,0.3247,1517,48.7,0.359,3.4,0,0,971,909,428,480,11,193,104,2,31,0,135,18,58,106,48,-99,-99,-99,-99,-99,-99,-99,-99,0,28686,28686,0,0,287066,287066,15.2,16.9,32,-99,5.4,6.1,11.5,-99,442.6,101.6,158.9,36.5,157,26.7,15.4,22.3,13.5,380,905.2,811.2,384.1,428.3
38,38,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,9274,1210,1210,8212,1427,0.1354,893,32.2,0.13,3.8,0,0,310,507,308,199,0,0,48,2,31,0,108,0,67,79,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28726,28726,0,0,287781,287781,31.3,19,30.1,-99,4.1,2.5,3.9,-99,299.2,85.9,39,11.2,157,26.7,15.4,22.3,13.5,380,296.5,487.8,179.9,308.2
39,39,1,1,0,MZ,MZCER046,D_0_C_50_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,7089,895,895,6329,964,0.0936,955,34.7,0.126,3.6,0,0,135,334,232,102,0,0,46,2,31,0,92,0,73,67,11,-99,-99,-99,-99,-99,-99,-99,-99,0,28735,28735,0,0,287936,287936,53.3,22.2,30.6,-99,6.7,2.8,3.9,-99,228.7,77.1,28.9,9.7,157,26.7,15.4,22.3,13.5,380,133.1,318.7,86.9,231.8
40,40,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,14265,5093,5093,9319,5934,0.3304,1542,49.2,0.357,3.7,0,0,971,907,440,467,11,194,105,2,42,0,143,18,58,109,50,-99,-99,-99,-99,-99,-99,-99,-99,0,28688,28688,0,0,287096,287096,15.8,17.6,32.4,-99,5.6,6.3,11.6,-99,339.6,99.8,121.3,35.6,157,26.7,15.4,22.3,13.5,380,905.2,809.3,370.4,440.3
41,41,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,10188,1346,1346,9000,1620,0.1472,914,32.8,0.132,4.3,0,0,310,506,323,183,0,0,50,2,42,0,120,0,67,87,15,-99,-99,-99,-99,-99,-99,-99,-99,0,28726,28726,0,0,287805,287805,34.4,21,31.5,-99,4.5,2.8,4.2,-99,242.6,84.9,32,11.2,157,26.7,15.4,22.3,13.5,380,296.5,486.2,163.6,323
42,42,1,1,0,MZ,MZCER046,D_25_C_50_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,7634,938,938,6841,1012,0.0971,966,35.1,0.123,4.1,0,0,135,334,239,95,0,0,46,2,42,0,102,0,74,72,11,-99,-99,-99,-99,-99,-99,-99,-99,0,28737,28737,0,0,287998,287998,57.4,24,32,-99,7,2.9,3.9,-99,181.8,74.8,22.3,9.2,157,26.7,15.4,22.3,13.5,380,133.1,318.7,80.1,238.7
43,43,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,15371,5534,5534,9994,6461,0.3465,1597,50.6,0.36,4.1,0,0,971,905,456,449,12,194,106,2,53,0,152,18,59,116,54,-99,-99,-99,-99,-99,-99,-99,-99,0,28688,28688,0,0,287120,287120,17,19,33.7,-99,6.1,6.9,12.1,-99,290,101.1,104.4,36.4,157,26.7,15.4,22.3,13.5,380,905.2,807.3,352.9,455.9
44,44,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,10643,1365,1365,9446,1590,0.1453,939,33.8,0.128,4.8,0,0,310,507,321,186,0,0,48,2,53,0,129,0,67,93,16,-99,-99,-99,-99,-99,-99,-99,-99,0,28728,28728,0,0,287852,287852,35.9,21.8,33.2,-99,4.6,2.8,4.3,-99,200.8,82.5,25.8,10.6,157,26.7,15.4,22.3,13.5,380,296.5,487.8,167.1,321
45,45,1,1,0,MZ,MZCER046,D_50_C_50_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,8311,996,996,7471,1075,0.1001,995,36.1,0.12,4.7,0,0,135,334,243,91,0,0,46,2,53,0,112,0,74,80,12,-99,-99,-99,-99,-99,-99,-99,-99,0,28738,28738,0,0,288021,288021,62.4,26.1,34.2,-99,7.5,3.1,4.1,-99,156.8,74.2,18.8,8.9,157,26.7,15.4,22.3,13.5,380,133.1,318.7,75.7,243.1
46,46,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,16516,5874,5874,10807,6899,0.3516,1671,52.4,0.356,4.6,0,0,971,913,469,443,12,194,98,2,64,0,162,19,59,123,57,-99,-99,-99,-99,-99,-99,-99,-99,0,28690,28690,0,0,287148,287148,18.2,20.3,35.2,-99,6.5,7.2,12.5,-99,258.1,101.9,91.8,36.3,157,26.7,15.4,22.3,13.5,380,905.2,815.3,347.4,469.4
47,47,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,11375,1432,1432,10120,1666,0.1479,968,34.8,0.126,5.3,0,0,310,507,324,183,0,0,48,2,64,0,140,0,68,102,18,-99,-99,-99,-99,-99,-99,-99,-99,0,28729,28729,0,0,287858,287858,38.4,23.3,35.1,-99,4.8,2.9,4.4,-99,177.7,81.2,22.4,10.2,157,26.7,15.4,22.3,13.5,380,296.5,487.8,163.9,324.2
48,48,1,1,0,MZ,MZCER046,D_75_C_50_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,8848,1027,1027,7985,1110,0.0985,1043,37.8,0.116,5.2,0,0,135,333,245,88,0,0,47,2,64,0,124,0,74,88,13,-99,-99,-99,-99,-99,-99,-99,-99,0,28739,28739,0,0,288024,288024,66.5,27.8,36.1,-99,7.7,3.2,4.2,-99,138.3,71.4,16,8.3,157,26.7,15.4,22.3,13.5,380,133.1,318.1,73.2,245
49,49,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,17630,6171,6171,11633,7299,0.3514,1756,54.5,0.35,5,0,0,971,911,481,429,12,194,100,2,75,0,171,19,59,131,60,-99,-99,-99,-99,-99,-99,-99,-99,0,28690,28690,0,0,287152,287152,19.5,21.7,36.6,-99,6.8,7.6,12.8,-99,235.1,103.1,82.3,36.1,157,26.7,15.4,22.3,13.5,380,905.2,813,333.4,481.3
50,50,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W2,1,KERO0901,KENY000556,2009060,2009074,2009081,2009181,2009231,2009231,-99,12112,1501,1501,10796,1751,0.1507,996,35.8,0.124,5.8,0,0,310,507,327,181,0,0,48,2,75,0,151,0,68,111,19,-99,-99,-99,-99,-99,-99,-99,-99,0,28730,28730,0,0,287858,287858,40.8,24.8,37.1,-99,5.1,3.1,4.6,-99,161.5,80.2,20,9.9,157,26.7,15.4,22.3,13.5,380,296.5,487.7,161.4,326.7
51,51,1,1,0,MZ,MZCER046,D_100_C_50_L_0_W3,1,KERO0801,KENY000556,2008061,2008075,2008082,2008181,2008232,2008232,-99,9388,1059,1059,8500,1148,0.0972,1090,39.5,0.113,5.7,0,0,135,333,246,87,0,0,47,2,75,0,135,0,74,97,14,-99,-99,-99,-99,-99,-99,-99,-99,0,28740,28740,0,0,288020,288020,70.5,29.6,38.1,-99,8,3.3,4.3,-99,125.2,69.5,14.1,7.8,157,26.7,15.4,22.3,13.5,380,133.1,317.6,71.5,246.2
52,52,1,1,0,MZ,MZCER046,D_125_C_50_L_0_W1,1,KERO1001,KENY000556,2010060,2010074,2010081,2010181,2010231,2010231,-99,18903,6523,6523,12561,7769,0.3511,1858,57.1,0.345,5.4,0,0,971,908,493,415,12,194,102,2,87,0,182,19,60,140,64,-99,-99,-99,-99,-99,-99,-99,-99,0,28690,28690,0,0,287154,287154,20.9,23.3,38.3,-99,7.2,8,13.2,-99,217.3,103.9,75,35.8,157,26.7,15.4,22.3,13.5,380,905.2,810.8,319.6,493
